Indicator,State Name,Year,Month,Data Value,Percent Pending Investigation
"Synthetic opioids, excl. methadone (T40.4)",Washington,2015,December,65,0.005491589
"Synthetic opioids, excl. methadone (T40.4)",Washington,2016,January,61,0.005510452
"Synthetic opioids, excl. methadone (T40.4)",Washington,2016,February,59,0.003657979
"Synthetic opioids, excl. methadone (T40.4)",Washington,2016,March,64,0.005480353
"Synthetic opioids, excl. methadone (T40.4)",Washington,2016,April,68,0.00547046
"Synthetic opioids, excl. methadone (T40.4)",Washington,2016,May,76,0.005479152
"Synthetic opioids, excl. methadone (T40.4)",Washington,2016,June,77,0.005482957
"Synthetic opioids, excl. methadone (T40.4)",Washington,2016,July,78,0.007318367
"Synthetic opioids, excl. methadone (T40.4)",Washington,2016,August,88,0.00915248
"Synthetic opioids, excl. methadone (T40.4)",Washington,2016,September,88,0.014656578
"Synthetic opioids, excl. methadone (T40.4)",Washington,2016,October,89,0.016456391
"Synthetic opioids, excl. methadone (T40.4)",Washington,2016,November,93,0.018312
"Synthetic opioids, excl. methadone (T40.4)",Washington,2016,December,94,0.021911005
"Synthetic opioids, excl. methadone (T40.4)",Washington,2017,January,101,0.028685659
"Synthetic opioids, excl. methadone (T40.4)",Washington,2017,February,104,0.039223377
"Synthetic opioids, excl. methadone (T40.4)",Washington,2017,March,104,0.042764741
"Synthetic opioids, excl. methadone (T40.4)",Washington,2017,April,104,0.048118907
"Synthetic opioids, excl. methadone (T40.4)",Washington,2017,May,97,0.060506834
"Synthetic opioids, excl. methadone (T40.4)",Washington,2017,June,102,0.085543199
"Synthetic opioids, excl. methadone (T40.4)",Washington,2017,July,94,0.144192256
"Synthetic opioids, excl. methadone (T40.4)",Washington,2017,August,88,0.173448258
"Synthetic opioids, excl. methadone (T40.4)",Washington,2017,September,94,0.203205343
Natural & semi-synthetic opioids (T40.2),West Virginia,2015,January,374,0.156451316
Natural & semi-synthetic opioids (T40.2),West Virginia,2015,February,377,0.16505433
Natural & semi-synthetic opioids (T40.2),West Virginia,2015,March,387,0.15537885
Natural & semi-synthetic opioids (T40.2),West Virginia,2015,April,389,0.16752694
Natural & semi-synthetic opioids (T40.2),West Virginia,2015,May,386,0.16665916
Natural & semi-synthetic opioids (T40.2),West Virginia,2015,June,390,0.212065154
Natural & semi-synthetic opioids (T40.2),West Virginia,2015,July,375,0.201884253
Natural & semi-synthetic opioids (T40.2),West Virginia,2015,August,377,0.201884253
Natural & semi-synthetic opioids (T40.2),West Virginia,2015,September,374,0.201848031
Natural & semi-synthetic opioids (T40.2),West Virginia,2015,October,368,0.178850883
Natural & semi-synthetic opioids (T40.2),West Virginia,2015,November,361,0.161790481
Natural & semi-synthetic opioids (T40.2),West Virginia,2015,December,360,0.139809678
Natural & semi-synthetic opioids (T40.2),West Virginia,2016,January,356,0.141275122
Natural & semi-synthetic opioids (T40.2),West Virginia,2016,February,361,0.12829912
Natural & semi-synthetic opioids (T40.2),West Virginia,2016,March,357,0.128416804
Natural & semi-synthetic opioids (T40.2),West Virginia,2016,April,352,0.119666774
Natural & semi-synthetic opioids (T40.2),West Virginia,2016,May,348,0.128931252
Natural & semi-synthetic opioids (T40.2),West Virginia,2016,June,351,0.096255214
Natural & semi-synthetic opioids (T40.2),West Virginia,2016,July,350,0.114521301
Natural & semi-synthetic opioids (T40.2),West Virginia,2016,August,341,0.110056404
Natural & semi-synthetic opioids (T40.2),West Virginia,2016,September,345,0.096131838
Natural & semi-synthetic opioids (T40.2),West Virginia,2016,October,329,0.100732601
Natural & semi-synthetic opioids (T40.2),West Virginia,2016,November,325,0.118634787
Natural & semi-synthetic opioids (T40.2),West Virginia,2016,December,325,0.159163256
Natural & semi-synthetic opioids (T40.2),West Virginia,2017,January,325,0.220999459
Natural & semi-synthetic opioids (T40.2),West Virginia,2017,February,319,0.287976962
Natural & semi-synthetic opioids (T40.2),West Virginia,2017,March,310,0.339771102
Natural & semi-synthetic opioids (T40.2),West Virginia,2017,April,313,0.41434618
Natural & semi-synthetic opioids (T40.2),West Virginia,2017,May,317,0.481863204
Natural & semi-synthetic opioids (T40.2),West Virginia,2017,June,312,0.608337806
Natural & semi-synthetic opioids (T40.2),West Virginia,2017,July,312,0.686416185
Natural & semi-synthetic opioids (T40.2),West Virginia,2017,August,302,0.842190596
Natural & semi-synthetic opioids (T40.2),West Virginia,2017,September,287,0.967100506
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2015,January,580,0.156451316
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2015,February,585,0.16505433
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2015,March,599,0.15537885
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2015,April,615,0.16752694
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2015,May,609,0.16665916
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2015,June,614,0.212065154
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2015,July,611,0.201884253
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2015,August,609,0.201884253
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2015,September,612,0.201848031
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2015,October,637,0.178850883
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2015,November,634,0.161790481
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2015,December,636,0.139809678
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2016,January,631,0.141275122
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2016,February,653,0.12829912
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2016,March,658,0.128416804
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2016,April,653,0.119666774
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2016,May,662,0.128931252
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2016,June,682,0.096255214
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2016,July,691,0.114521301
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2016,August,696,0.110056404
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2016,September,709,0.096131838
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2016,October,689,0.100732601
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2016,November,714,0.118634787
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2016,December,734,0.159163256
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2017,January,761,0.220999459
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2017,February,776,0.287976962
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2017,March,787,0.339771102
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2017,April,811,0.41434618
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2017,May,824,0.481863204
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2017,June,824,0.608337806
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2017,July,843,0.686416185
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2017,August,842,0.842190596
"Opioids (T40.0-T40.4,T40.6)",West Virginia,2017,September,822,0.967100506
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2015,January,128,0.156451316
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2015,February,139,0.16505433
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2015,March,143,0.15537885
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2015,April,165,0.16752694
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2015,May,164,0.16665916
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2015,June,167,0.212065154
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2015,July,176,0.201884253
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2015,August,177,0.201884253
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2015,September,187,0.201848031
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2015,October,206,0.178850883
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2015,November,210,0.161790481
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2015,December,224,0.139809678
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2016,January,230,0.141275122
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2016,February,252,0.12829912
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2016,March,263,0.128416804
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2016,April,258,0.119666774
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2016,May,273,0.128931252
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2016,June,292,0.096255214
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2016,July,311,0.114521301
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2016,August,325,0.110056404
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2016,September,349,0.096131838
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2016,October,363,0.100732601
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2016,November,398,0.118634787
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2016,December,432,0.159163256
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2017,January,475,0.220999459
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2017,February,496,0.287976962
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2017,March,520,0.339771102
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2017,April,555,0.41434618
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2017,May,575,0.481863204
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2017,June,591,0.608337806
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2017,July,602,0.686416185
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2017,August,612,0.842190596
"Synthetic opioids, excl. methadone (T40.4)",West Virginia,2017,September,604,0.967100506
Natural & semi-synthetic opioids (T40.2),New York City,2015,January,197,0.0112116
Natural & semi-synthetic opioids (T40.2),New York City,2015,February,202,0.018484288
Natural & semi-synthetic opioids (T40.2),New York City,2015,March,189,0.018467562
Natural & semi-synthetic opioids (T40.2),New York City,2015,April,176,0.020378673
Natural & semi-synthetic opioids (T40.2),New York City,2015,May,188,0.022210295
Natural & semi-synthetic opioids (T40.2),New York City,2015,June,186,0.033267415
Natural & semi-synthetic opioids (T40.2),New York City,2015,July,194,0.036838518
Natural & semi-synthetic opioids (T40.2),New York City,2015,August,208,0.036693881
Natural & semi-synthetic opioids (T40.2),New York City,2015,September,214,0.03673162
Natural & semi-synthetic opioids (T40.2),New York City,2015,October,223,0.040313714
Natural & semi-synthetic opioids (T40.2),New York City,2015,November,218,0.040500736
Natural & semi-synthetic opioids (T40.2),New York City,2015,December,223,0.038802661
Natural & semi-synthetic opioids (T40.2),New York City,2016,January,222,0.039161569
Natural & semi-synthetic opioids (T40.2),New York City,2016,February,227,0.031822692
Natural & semi-synthetic opioids (T40.2),New York City,2016,March,253,0.03174781
Natural & semi-synthetic opioids (T40.2),New York City,2016,April,278,0.029897601
Natural & semi-synthetic opioids (T40.2),New York City,2016,May,282,0.050471063
Natural & semi-synthetic opioids (T40.2),New York City,2016,June,298,0.041171517
Natural & semi-synthetic opioids (T40.2),New York City,2016,July,310,0.039250869
Natural & semi-synthetic opioids (T40.2),New York City,2016,August,302,0.037393662
Natural & semi-synthetic opioids (T40.2),New York City,2016,September,305,0.037360133
Natural & semi-synthetic opioids (T40.2),New York City,2016,October,305,0.03735176
Natural & semi-synthetic opioids (T40.2),New York City,2016,November,323,0.037118147
Natural & semi-synthetic opioids (T40.2),New York City,2016,December,324,0.040530582
Natural & semi-synthetic opioids (T40.2),New York City,2017,January,338,0.065972731
Natural & semi-synthetic opioids (T40.2),New York City,2017,February,336,0.066169173
Natural & semi-synthetic opioids (T40.2),New York City,2017,March,317,0.06833124
Natural & semi-synthetic opioids (T40.2),New York City,2017,April,312,0.068428548
Natural & semi-synthetic opioids (T40.2),New York City,2017,May,316,0.05350751
Natural & semi-synthetic opioids (T40.2),New York City,2017,June,315,0.058986175
Natural & semi-synthetic opioids (T40.2),New York City,2017,July,313,0.064562543
Natural & semi-synthetic opioids (T40.2),New York City,2017,August,313,0.083018172
Natural & semi-synthetic opioids (T40.2),New York City,2017,September,316,0.123270533
"Opioids (T40.0-T40.4,T40.6)",New York City,2015,January,596,0.0112116
"Opioids (T40.0-T40.4,T40.6)",New York City,2015,February,606,0.018484288
"Opioids (T40.0-T40.4,T40.6)",New York City,2015,March,587,0.018467562
"Opioids (T40.0-T40.4,T40.6)",New York City,2015,April,596,0.020378673
"Opioids (T40.0-T40.4,T40.6)",New York City,2015,May,601,0.022210295
"Opioids (T40.0-T40.4,T40.6)",New York City,2015,June,598,0.033267415
"Opioids (T40.0-T40.4,T40.6)",New York City,2015,July,615,0.036838518
"Opioids (T40.0-T40.4,T40.6)",New York City,2015,August,637,0.036693881
"Opioids (T40.0-T40.4,T40.6)",New York City,2015,September,667,0.03673162
"Opioids (T40.0-T40.4,T40.6)",New York City,2015,October,689,0.040313714
"Opioids (T40.0-T40.4,T40.6)",New York City,2015,November,710,0.040500736
"Opioids (T40.0-T40.4,T40.6)",New York City,2015,December,726,0.038802661
"Opioids (T40.0-T40.4,T40.6)",New York City,2016,January,741,0.039161569
"Opioids (T40.0-T40.4,T40.6)",New York City,2016,February,764,0.031822692
"Opioids (T40.0-T40.4,T40.6)",New York City,2016,March,815,0.03174781
"Opioids (T40.0-T40.4,T40.6)",New York City,2016,April,861,0.029897601
"Opioids (T40.0-T40.4,T40.6)",New York City,2016,May,891,0.050471063
"Opioids (T40.0-T40.4,T40.6)",New York City,2016,June,933,0.041171517
"Opioids (T40.0-T40.4,T40.6)",New York City,2016,July,983,0.039250869
"Opioids (T40.0-T40.4,T40.6)",New York City,2016,August,1014,0.037393662
"Opioids (T40.0-T40.4,T40.6)",New York City,2016,September,1038,0.037360133
"Opioids (T40.0-T40.4,T40.6)",New York City,2016,October,1069,0.03735176
"Opioids (T40.0-T40.4,T40.6)",New York City,2016,November,1097,0.037118147
"Opioids (T40.0-T40.4,T40.6)",New York City,2016,December,1136,0.040530582
"Opioids (T40.0-T40.4,T40.6)",New York City,2017,January,1190,0.065972731
"Opioids (T40.0-T40.4,T40.6)",New York City,2017,February,1198,0.066169173
"Opioids (T40.0-T40.4,T40.6)",New York City,2017,March,1171,0.06833124
"Opioids (T40.0-T40.4,T40.6)",New York City,2017,April,1174,0.068428548
"Opioids (T40.0-T40.4,T40.6)",New York City,2017,May,1194,0.05350751
"Opioids (T40.0-T40.4,T40.6)",New York City,2017,June,1214,0.058986175
"Opioids (T40.0-T40.4,T40.6)",New York City,2017,July,1203,0.064562543
"Opioids (T40.0-T40.4,T40.6)",New York City,2017,August,1196,0.083018172
"Opioids (T40.0-T40.4,T40.6)",New York City,2017,September,1208,0.123270533
"Synthetic opioids, excl. methadone (T40.4)",New York City,2015,January,39,0.0112116
"Synthetic opioids, excl. methadone (T40.4)",New York City,2015,February,38,0.018484288
"Synthetic opioids, excl. methadone (T40.4)",New York City,2015,March,39,0.018467562
"Synthetic opioids, excl. methadone (T40.4)",New York City,2015,April,43,0.020378673
"Synthetic opioids, excl. methadone (T40.4)",New York City,2015,May,44,0.022210295
"Synthetic opioids, excl. methadone (T40.4)",New York City,2015,June,48,0.033267415
"Synthetic opioids, excl. methadone (T40.4)",New York City,2015,July,50,0.036838518
"Synthetic opioids, excl. methadone (T40.4)",New York City,2015,August,61,0.036693881
"Synthetic opioids, excl. methadone (T40.4)",New York City,2015,September,83,0.03673162
"Synthetic opioids, excl. methadone (T40.4)",New York City,2015,October,109,0.040313714
"Synthetic opioids, excl. methadone (T40.4)",New York City,2015,November,121,0.040500736
"Synthetic opioids, excl. methadone (T40.4)",New York City,2015,December,136,0.038802661
"Synthetic opioids, excl. methadone (T40.4)",New York City,2016,January,154,0.039161569
"Synthetic opioids, excl. methadone (T40.4)",New York City,2016,February,194,0.031822692
"Synthetic opioids, excl. methadone (T40.4)",New York City,2016,March,239,0.03174781
"Synthetic opioids, excl. methadone (T40.4)",New York City,2016,April,280,0.029897601
"Synthetic opioids, excl. methadone (T40.4)",New York City,2016,May,310,0.050471063
"Synthetic opioids, excl. methadone (T40.4)",New York City,2016,June,343,0.041171517
"Synthetic opioids, excl. methadone (T40.4)",New York City,2016,July,399,0.039250869
"Synthetic opioids, excl. methadone (T40.4)",New York City,2016,August,441,0.037393662
"Synthetic opioids, excl. methadone (T40.4)",New York City,2016,September,476,0.037360133
"Synthetic opioids, excl. methadone (T40.4)",New York City,2016,October,492,0.03735176
"Synthetic opioids, excl. methadone (T40.4)",New York City,2016,November,529,0.037118147
"Synthetic opioids, excl. methadone (T40.4)",New York City,2016,December,579,0.040530582
"Synthetic opioids, excl. methadone (T40.4)",New York City,2017,January,628,0.065972731
"Synthetic opioids, excl. methadone (T40.4)",New York City,2017,February,638,0.066169173
"Synthetic opioids, excl. methadone (T40.4)",New York City,2017,March,626,0.06833124
"Synthetic opioids, excl. methadone (T40.4)",New York City,2017,April,639,0.068428548
"Synthetic opioids, excl. methadone (T40.4)",New York City,2017,May,667,0.05350751
"Synthetic opioids, excl. methadone (T40.4)",New York City,2017,June,702,0.058986175
"Synthetic opioids, excl. methadone (T40.4)",New York City,2017,July,712,0.064562543
"Synthetic opioids, excl. methadone (T40.4)",New York City,2017,August,722,0.083018172
"Synthetic opioids, excl. methadone (T40.4)",New York City,2017,September,750,0.123270533
